date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2024-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,118,0.4
2024-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,355.46,1.22
2024-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Onions (red),110,KG,actual,Retail,LKR,364,1.25
2024-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,"Onions (red, local)",685,KG,actual,Retail,LKR,443.5,1.52
2024-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,123.42,0.42
2024-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,343.75,1.18
2024-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,304,1.04
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,240.55,0.82
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,34.5,0.12
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,1982.5,6.78
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1925,6.58
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2116.25,7.24
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1048,3.58
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,930,3.18
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,1850,6.33
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1115,3.81
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,882,3.02
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,pulses and nuts,Beans,50,KG,actual,Retail,LKR,433.5,1.48
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,692.5,2.37
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,310,1.06
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,175,0.6
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,287.5,0.98
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,368.5,1.26
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,417.5,1.43
2024-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,192,0.66
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,231.25,0.79
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,375,1.28
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,231.67,0.79
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245,0.84
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2050,7.01
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1750,5.99
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1050,3.59
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1050,3.59
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,850,2.91
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,pulses and nuts,Beans,50,KG,actual,Retail,LKR,390,1.33
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,718.75,2.46
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,900,3.08
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,162.5,0.56
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,245,0.84
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,322.5,1.1
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,332.75,1.14
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,512.5,1.75
2024-11-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,167.5,0.57
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,400,1.37
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,238.33,0.82
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,37.38,0.13
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,1300,4.45
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1207.5,4.13
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2050,7.01
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,837.5,2.86
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,pulses and nuts,Beans,50,KG,actual,Retail,LKR,509.5,1.74
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,101.88,0.35
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,208,0.71
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,123.33,0.42
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,312.5,1.07
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,364,1.25
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,174.88,0.6
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,312.5,1.07
2024-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,324.5,1.11
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,232,0.79
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,35.67,0.12
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,1900,6.5
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1566.67,5.36
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2675,9.15
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1266.67,4.33
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,835.42,2.86
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,1850,6.33
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1070.38,3.66
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,838.5,2.87
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,679.5,2.32
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,755,2.58
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,298.75,1.02
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,202.25,0.69
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,195.5,0.67
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,121.88,0.42
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Onions (red),110,KG,actual,Retail,LKR,410,1.4
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,434,1.48
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,115.62,0.4
2024-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,303.75,1.04
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,391.67,1.34
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245,0.84
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,35.38,0.12
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,1868.75,6.39
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1225,4.19
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,2016.67,6.9
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1262.5,4.32
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,906.25,3.1
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1116.88,3.82
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,821,2.81
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,pulses and nuts,Beans,50,KG,actual,Retail,LKR,507.5,1.74
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,724.25,2.48
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,148.12,0.51
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,207.5,0.71
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,188.12,0.64
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,134.38,0.46
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,321.25,1.1
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,359.5,1.23
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,458,1.57
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,391.25,1.34
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,168.33,0.58
2024-11-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,315.62,1.08
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,231.67,0.79
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,37.4,0.13
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2125,7.27
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1500,5.13
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,1800,6.16
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1228.5,4.2
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,793.75,2.72
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,pulses and nuts,Beans,50,KG,actual,Retail,LKR,429,1.47
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,759.38,2.6
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,299,1.02
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,133.22,0.46
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,266,0.91
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,348.08,1.19
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Onions (red),110,KG,actual,Retail,LKR,423.33,1.45
2024-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,454.72,1.56
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,211,0.72
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,38.55,0.13
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,804.17,2.75
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1420.83,4.86
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,995,3.4
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,pulses and nuts,Beans,50,KG,actual,Retail,LKR,458,1.57
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,735,2.51
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,801,2.74
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,169.5,0.58
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,201,0.69
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,133.75,0.46
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,325.25,1.11
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,120.38,0.41
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,445.56,1.52
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,192,0.66
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,288,0.99
2024-11-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,283,0.97
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,215.5,0.74
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,249.38,0.85
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2397.5,8.2
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1196.88,4.09
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2262.5,7.74
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,798.75,2.73
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,pulses and nuts,Beans,50,KG,actual,Retail,LKR,464,1.59
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,732.5,2.51
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,169,0.58
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,223,0.76
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Onions (red),110,KG,actual,Retail,LKR,290,0.99
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,386.67,1.32
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,"Onions (red, local)",685,KG,actual,Retail,LKR,396.67,1.36
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,335,1.15
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,187,0.64
2024-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,288.5,0.99
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,200.5,0.69
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,233.96,0.8
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,241.06,0.82
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2356.25,8.06
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1190,4.07
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1450,4.96
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2200,7.53
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,879.17,3.01
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,916.67,3.14
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,1800,6.16
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,pulses and nuts,Beans,50,KG,actual,Retail,LKR,505.5,1.73
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,725,2.48
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,210,0.72
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,110,0.38
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,371,1.27
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,324,1.11
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Onions (red),110,KG,actual,Retail,LKR,372,1.27
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,"Onions (red, local)",685,KG,actual,Retail,LKR,446.25,1.53
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,139,0.48
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,235,0.8
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,290,0.99
2024-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,331.5,1.13
2024-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,235,0.8
2024-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245,0.84
2024-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1220,4.17
2024-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,820,2.8
2024-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,983.33,3.36
2024-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2133.33,7.3
2024-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1124.5,3.85
2024-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,804.5,2.75
2024-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,665,2.27
2024-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,131.5,0.45
2024-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,202,0.69
