date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,year,month,season
2015-09-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,64.67,0.46,2015,9,Maha
2015-09-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.92,0.49,2015,9,Maha
2015-09-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,68.83,0.49,2015,9,Maha
2015-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,71.98,0.51,2015,9,Maha
2015-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,72.33,0.52,2015,9,Maha
2015-09-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.05,0.43,2015,9,Maha
2015-09-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,69.1,0.49,2015,9,Maha
2015-09-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.85,0.43,2015,9,Maha
2015-09-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,66.0,0.47,2015,9,Maha
2015-09-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,61.35,0.44,2015,9,Maha
2015-09-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.95,0.43,2015,9,Maha
2015-09-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.67,0.48,2015,9,Maha
2015-10-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,63.6,0.45,2015,10,Maha
2015-10-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,69.65,0.49,2015,10,Maha
2015-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,73.4,0.52,2015,10,Maha
2015-10-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.25,0.43,2015,10,Maha
2015-10-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.79,0.42,2015,10,Maha
2015-10-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,58.45,0.41,2015,10,Maha
2015-10-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,61.75,0.44,2015,10,Maha
